Home Type,Posted,URL,Home Status,Home Price,Home City,Home Address,Home Zipcode,Lat,Lon,Num Beds,Num Baths,Square Feet,Brokered by
single_family,2024-12-04T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/537-Campo-Ln_Oregon_WI_53575_M95403-00236,for_sale,399900,Oregon,537 Campo Ln,53575,42.940915,-89.3772547,3,2.5,1577,Veridian Homes
single_family,2024-06-28T17:54:36.000000Z,https://www.realtor.com/realestateandhomes-detail/419-and-421-Riv-S-Bay_Spooner_WI_54801_M98359-40262,for_sale,139500,Spooner,419 and 421 Riv S # Bay,54801,45.819569,-91.894035,3,1.5,1160,RE MAX 4 Seasons
single_family,2024-12-21T00:07:12.000000Z,https://www.realtor.com/realestateandhomes-detail/523-Campo-Ln_Oregon_WI_53575_M98967-91463,for_sale,432900,Oregon,523 Campo Ln,53575,42.9409113,-89.3778915,3,2.5,1624,Veridian Homes
single_family,2024-12-11T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/4029-Taunton-Rd_Windsor_WI_53598_M87006-34958,for_sale,654550,Windsor,4029 Taunton Rd,53598,43.210779,-89.32684,4,2.5,2907,Lennar
single_family,2024-09-18T15:48:29.000000Z,https://www.realtor.com/realestateandhomes-detail/N7265-County-Road-BB_Spring-Valley_WI_54767_M74729-28722,for_sale,885000,Spring Valley,N7265 County Road BB,54767,44.80077,-92.325199,4,3.5,4155,Realty One Group Simplified
single_family,2024-11-22T07:41:02.000000Z,https://www.realtor.com/realestateandhomes-detail/W337S9706-Red-Brae-Dr_Mukwonago_WI_53149_M70800-59111,for_sale,799900,Mukwonago,W337S9706 Red Brae Dr,53149,42.867421,-88.418917,4,3.5,2900,CENTURY 21 Affiliated
condos,2024-10-03T13:12:38.000000Z,https://www.realtor.com/realestateandhomes-detail/3015-River-Birch-Dr-Unit-D_Brookfield_WI_53045_M75012-84099,for_sale,309900,Brookfield,3015 River Birch Dr Unit D,53045,43.072446,-88.128906,2,1.5,1340,Keller Williams Realty - Milwaukee Southwest
single_family,2024-12-09T20:36:41.000000Z,https://www.realtor.com/realestateandhomes-detail/626-Monroe-St_Fort-Atkinson_WI_53538_M79281-20165,for_sale,228000,Fort Atkinson,626 Monroe St,53538,42.937157,-88.844215,3,2,2002,First Weber Realtors
single_family,2024-09-18T21:07:18.000000Z,https://www.realtor.com/realestateandhomes-detail/29108-Whispering-Ln_Lone-Rock_WI_53556_M86269-97884,for_sale,289900,Lone Rock,29108 Whispering Ln,53556,43.220001,-90.29027,3,2.5,1892,"Anderson Realty, Llc"
single_family,2024-12-23T16:44:48.000000Z,https://www.realtor.com/realestateandhomes-detail/E6264-County-Road-BB_Manawa_WI_54949_M70851-60967,for_sale,394900,Manawa,E6264 County Road BB,54949,44.423178,-88.9117,3,2,2282,Faye Wilson Realty Llc
single_family,2024-08-07T20:54:47.000000Z,https://www.realtor.com/realestateandhomes-detail/5707-Bay-Shore-Dr_Sturgeon-Bay_WI_54235_M88512-04131,for_sale,6500000,Egg Harbor,5707 Bay Shore Dr,54235,44.946343,-87.381201,4,4.5+,11732,@properties Lake Geneva
mobile,2024-09-14T00:58:07.000000Z,https://www.realtor.com/realestateandhomes-detail/897-E-Lake-St-Trlr-93_Lake-Mills_WI_53551_M90834-42763,for_sale,150000,Lake Mills,897 E Lake St Trlr 93,53551,43.079823,-88.893295,3,2,1456,CENTURY 21 Affiliated
single_family,2024-12-23T21:05:04.000000Z,https://www.realtor.com/realestateandhomes-detail/310-Hawk-St_Oshkosh_WI_54902_M87102-31169,for_sale,230000,Oshkosh,310 Hawk St,54902,44.022008,-88.570482,3,1.5,1772,Nima Realty Group
single_family,2024-12-25T00:04:47.000000Z,https://www.realtor.com/realestateandhomes-detail/6251-Prairie-Wood-Dr_McFarland_WI_53558_M93750-66504,for_sale,639900,McFarland,6251 Prairie Wood Dr,53558,43.011875,-89.271712,3,2,1974,Veridian Homes
single_family,2024-12-11T18:41:40.000000Z,https://www.realtor.com/realestateandhomes-detail/N3197-Beach-Rd_Lake-Geneva_WI_53147_M71348-44234,for_sale,200000,Geneva,N3197 Beach Rd,53147,42.60805,-88.484278,1,1,580,Berkshire Hathaway Starck Real Estate
single_family,2024-12-04T19:01:44.000000Z,https://www.realtor.com/realestateandhomes-detail/W3835-County-Road-H_Fredonia_WI_53021_M90935-17776,for_sale,575000,Fredonia,W3835 County Road H,53021,43.468665,-87.978008,4,3.5,2752,RE MAX United
single_family,2024-10-25T21:37:43.000000Z,https://www.realtor.com/realestateandhomes-detail/6841-Harings-Ln_Siren_WI_54872_M89753-64622,for_sale,425000,Siren,6841 Harings Ln,54872,45.826093,-92.336512,3,3.5,1680,Edina Realty - Siren
mobile,2024-12-31T21:07:01.000000Z,https://www.realtor.com/realestateandhomes-detail/24219-Larson-Rd_Grantsburg_WI_54840_M88535-79522,for_sale,140000,Grantsburg,24219 Larson Rd,54840,45.796244,-92.72486,2,2,744,Edina Realty - Siren
single_family,2024-09-20T07:28:31.000000Z,https://www.realtor.com/realestateandhomes-detail/7629-N-Seneca-Rd_Fox-Point_WI_53217_M85149-49771,for_sale,414400,Fox Point,7629 N Seneca Rd,53217,43.155608,-87.90849,3,2,1778,Compass RE WI-Northshore
townhomes,2024-12-13T07:01:03.000000Z,https://www.realtor.com/realestateandhomes-detail/1066-58th-Rd_Union-Grove_WI_53182_M93401-49031,for_sale,336990,Union Grove,1066 58th Rd,53182,42.6986,-88.05762,3,2.5,1543,D.R. Horton - SE Wisconsin
single_family,2024-12-16T15:04:55.000000Z,https://www.realtor.com/realestateandhomes-detail/1672-Canterbury-Dr_Reedsburg_WI_53959_M86624-22723,for_sale,240000,Reedsburg,1672 Canterbury Dr,53959,43.538055,-89.985016,3,2,1320,Gavin Brothers Auctioneers Llc
single_family,2024-12-19T18:49:49.000000Z,https://www.realtor.com/realestateandhomes-detail/750-Green-Pasture-Trl_Plover_WI_54467_M99011-28123,for_sale,387900,Plover,750 Green Pasture Trl,54467,44.434728,-89.503063,3,3,1753,Denyon Homes
single_family,2024-11-11T08:18:55.000000Z,https://www.realtor.com/realestateandhomes-detail/4866-N-Newhall-St_Whitefish-Bay_WI_53217_M73302-68243,for_sale,1895000,Whitefish Bay,4866 N Newhall St,53217,43.105397,-87.889453,5,5.5,4858,Shorewest Realtors - Northshore
single_family,2024-10-03T18:19:13.000000Z,https://www.realtor.com/realestateandhomes-detail/2224-Colladay-Point-Dr_Stoughton_WI_53589_M70070-43054,for_sale,995000,Stoughton,2224 Colladay Point Dr,53589,42.964862,-89.279829,5,4,4995,Compass Real Estate Wisconsin
single_family,2024-11-11T14:02:52.000000Z,https://www.realtor.com/realestateandhomes-detail/W226N3991-Country-Ln_Pewaukee_WI_53072_M78713-86696,for_sale,429900,Pewaukee,W226N3991 Country Ln,53072,43.090127,-88.19916,3,2,1625,Grapevine Realty
single_family,2024-12-02T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/1350-Arrowood-Cir-W_Oconomowoc_WI_53066_M98956-95842,for_sale,534900,Oconomowoc,1350 Arrowood Cir W,53066,43.088069,-88.515222,3,2,1572,Veridian Homes
condos,2024-10-04T15:36:47.000000Z,https://www.realtor.com/realestateandhomes-detail/N102W7120-Harrison-Ave_Cedarburg_WI_53012_M96636-07799,for_sale,310000,Cedarburg,N102W7120 Harrison Ave,53012,43.312627,-87.998693,3,1.5,1540,EXIT REALTY RESULTS
single_family,2024-08-22T07:24:16.000000Z,https://www.realtor.com/realestateandhomes-detail/272-Huntington-Dr_Cedarburg_WI_53012_M84828-71653,for_sale,764900,Cedarburg,272 Huntington Dr,53012,43.285039,-88.034767,4,2.5+,3208,Coldwell Banker Realty
single_family,2024-12-04T22:27:43.000000Z,https://www.realtor.com/realestateandhomes-detail/W11338-County-Road-V_Lodi_WI_53555_M82826-53942,for_sale,549900,Lodi,W11338 County Road V,53555,43.35717,-89.565479,3,2,2386,RE MAX Preferred
single_family,2024-09-22T12:50:34.000000Z,https://www.realtor.com/realestateandhomes-detail/8602-County-Road-DD_Pickerel_WI_54465_M88527-16536,for_sale,279900,Pickerel,8602 Cth Dd,54465,45.403719,-88.86825,4,2,2388,HOMELAND REALTY WI LLC
single_family,2024-12-20T19:12:35.000000Z,https://www.realtor.com/realestateandhomes-detail/W204N10563-Hilltop-Dr_Germantown_WI_53022_M84686-03688,for_sale,324999,Germantown,W204N10563 Hilltop Dr,53022,43.209943,-88.162911,3,1,1848,Quorum Realty
condos,2024-12-01T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/W198N5508-Magnolia-Ct_Menomonee-Falls_WI_53051_M90936-60806,for_sale,494900,Menomonee Falls,W198N5508 Magnolia Ct,53051,43.118466,-88.1587748,3,2,1500,Veridian Homes
single_family,2024-10-20T00:06:41.000000Z,https://www.realtor.com/realestateandhomes-detail/N61W16042-Beechwood-Dr_Menomonee-Falls_WI_53051_M78224-95185,for_sale,450000,Menomonee Falls,N61W16042 Beechwood Dr,53051,43.130325,-88.110015,3,1.5+,2633,Berkshire Hathaway HomeServices - Metro Realty
single_family,2024-12-13T19:54:38.000000Z,https://www.realtor.com/realestateandhomes-detail/2608-W-Sycamore-Ave_Oak-Creek_WI_53154_M81588-87145,for_sale,324900,Oak Creek,2608 W Sycamore Ave,53154,42.924463,-87.947946,3,1.5,1218,Froemming Realty Llc
single_family,2024-11-21T22:07:08.000000Z,https://www.realtor.com/realestateandhomes-detail/11778-Starr-Rd_Marshfield_WI_54449_M72660-74065,for_sale,599900,Marshfield,11778 Starr Rd,54449,44.558175,-90.304149,3,3.5,3936,NEXTHOME HUB CITY
single_family,2024-08-21T11:43:15.000000Z,https://www.realtor.com/realestateandhomes-detail/W901-Woodland-Cir_Green-Lake_WI_54941_M85102-74287,for_sale,340000,Green Lake,W901 Woodland Cir,54941,43.841433,-88.926442,3,2.5,2330,"eXp Realty, LLC- WI"
single_family,2024-11-22T00:04:24.000000Z,https://www.realtor.com/realestateandhomes-detail/1605-Eagle-Eye-St_Verona_WI_53593_M93542-23940,for_sale,579900,Verona,1605 Eagle Eye St,53593,43.012577392142,-89.584927802728,3,2.5,1848,Veridian Homes
single_family,2024-12-06T22:28:10.000000Z,https://www.realtor.com/realestateandhomes-detail/W5038-Cowgill-Rd_Rio_WI_53960_M74778-17408,for_sale,235000,Rio,W5038 Cowgill Rd,53960,43.44951,-89.25174,2,1,1826,Turning Point Realty
single_family,2024-12-24T16:09:58.000000Z,https://www.realtor.com/realestateandhomes-detail/2230-Doris-Rd_Reedsburg_WI_53959_M89695-31356,for_sale,269900,Reedsburg,2230 Doris Rd,53959,43.553364,-90.015882,3,2,2200,RE/MAX Preferred
single_family,2024-11-01T19:57:15.000000Z,https://www.realtor.com/realestateandhomes-detail/N3904-US-Highway-63_Ellsworth_WI_54011_M76316-07105,for_sale,435000,Ellsworth,N3904 US Highway 63,54011,44.681151,-92.516731,3,1.5,2627,Jason Mitchell Real Estate Minnesota
single_family,2024-11-30T08:19:24.000000Z,https://www.realtor.com/realestateandhomes-detail/4407-N-Maryland-Ave_Shorewood_WI_53211_M73740-28426,for_sale,599000,Shorewood,4407 N Maryland Ave,53211,43.095914,-87.882852,3,1.5,1688,Compass RE WI-Northshore
single_family,2024-12-23T21:42:07.000000Z,https://www.realtor.com/realestateandhomes-detail/115-Tonnar-St-S_Ridgeland_WI_54763_M72061-41257,for_sale,119000,Ridgeland,115 Tonnar St S,54763,45.202648,-91.895287,2,1,978,Westconsin Realty
single_family,2024-12-20T19:02:41.000000Z,https://www.realtor.com/realestateandhomes-detail/1120-Madison-St_Lake-Geneva_WI_53147_M78452-07814,for_sale,344000,Lake Geneva,1120 Madison St,53147,42.602739,-88.438984,3,2.5,1257,Berkshire Hathaway Starck Real Estate
multi_family,2024-12-26T15:25:09.000000Z,https://www.realtor.com/realestateandhomes-detail/1130-Florence-St_Baldwin_WI_54002_M89865-86472,for_sale,239000,Baldwin,1130 Florence St,54002,44.96424,-92.376457,3,2,1900,Applegate Inc
single_family,2024-12-07T00:05:00.000000Z,https://www.realtor.com/realestateandhomes-detail/8014-Laufenberg-Blvd_Cross-Plains_WI_53528_M95032-78247,for_sale,539900,Cross Plains,8014 Laufenberg Blvd,53528,43.128026,-89.628515,3,2.5,1880,Veridian Homes
single_family,2024-12-03T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/825-5-Mile-Rd_Caledonia_WI_53402_M96065-07396,for_sale,559900,Caledonia,825 5 Mile Rd,53402,42.799232,-87.7916007,4,2.5,2078,Veridian Homes
single_family,2024-12-27T08:19:32.000000Z,https://www.realtor.com/realestateandhomes-detail/3303-S-Indiana-Ave_Milwaukee_WI_53207_M99231-09005,for_sale,499000,Milwaukee,3303 S Indiana Ave,53207,42.984382,-87.876318,5,2,1431,Modern Milwaukey Real Estate
single_family,2024-08-19T20:07:48.000000Z,https://www.realtor.com/realestateandhomes-detail/W4198-County-Road-C_Neillsville_WI_54456_M93316-15820,for_sale,332900,Neillsville,W4198 County Road C,54456,44.626146,-90.52136,3,3,3360,NEXTHOME HUB CITY
condos,2024-12-26T16:04:13.000000Z,https://www.realtor.com/realestateandhomes-detail/417-Aldon-Cir-Unit-502_Green-Bay_WI_54304_M93162-17567,for_sale,2200000,Green Bay,417 Aldon Cir Unit 502,54304,44.470486,-88.056458,3,3.5,4214,NextHome Select Realty
single_family,2024-11-29T15:42:31.000000Z,https://www.realtor.com/realestateandhomes-detail/100-Meriburr-Ln_Wind-Point_WI_53402_M86933-47068,for_sale,375000,Wind Point,100 Meriburr Ln,53402,42.776653,-87.767453,3,3,2200,Shorewest Realtors - Racine
single_family,2024-12-13T12:30:20.000000Z,https://www.realtor.com/realestateandhomes-detail/Raleigh-II_Highlands-of-Netherwood_441-Peterson-Trail_Oregon_WI_53575_P417000678729,ready_to_build,652900,Oregon,441 Peterson Trail,53575,42.9291,-89.4126,4,2.5,2907,Lennar
mobile,2024-12-30T18:20:01.000000Z,https://www.realtor.com/realestateandhomes-detail/N1577-Amherst-Rd_Lyndon-Station_WI_53944_M74535-23956,for_sale,105000,Lyndon Station,N1577 Amherst Rd,53944,43.694711,-89.875954,3,2,1280,"Cold Water Realty, Llc"
single_family,2024-12-19T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/N53W19827-Kingair-Dr_Menomonee-Falls_WI_53051_M91278-71632,for_sale,559900,Menomonee Falls,N53W19827 Kingair Dr,53051,43.1143454,-88.1602012,3,2,1577,Veridian Homes
single_family,2024-12-23T22:20:39.000000Z,https://www.realtor.com/realestateandhomes-detail/820-Collins-St_Clyman_WI_53016_M77376-88385,for_sale,173000,Clyman,820 Collins St,53016,43.312133,-88.715623,2,1,1060,"eXp Realty, LLC - Northeast Wisconsin"
single_family,2024-08-27T19:59:13.000000Z,https://www.realtor.com/realestateandhomes-detail/5389-Monument-Bluff-Pass_Egg-Harbor_WI_54209_M91283-77640,for_sale,550000,Egg Harbor,5389 Monument Bluff Pass,54209,44.991755,-87.330209,2,2,1248,Egg Harbor
single_family,2024-12-11T14:03:59.000000Z,https://www.realtor.com/realestateandhomes-detail/625-Morning-Star-Ln-19_Plover_WI_54467_M94579-47248,for_sale,414900,Plover,625 Morning Star Ln # 19,54467,44.435169,-89.502403,3,2,2252,Denyon Homes
mobile,2024-12-30T18:08:37.000000Z,https://www.realtor.com/realestateandhomes-detail/N1628-Amherst-Rd_Lyndon-Station_WI_53944_M76882-28164,for_sale,69000,Lyndon Station,N1628 Amherst Rd,53944,43.695704,-89.873005,2,1,500,"Cold Water Realty, Llc"
single_family,2024-12-09T15:41:59.000000Z,https://www.realtor.com/realestateandhomes-detail/W5237-Pine-Rd-N_Montello_WI_53949_M77991-15438,for_sale,159000,Montello,W5237 Pine Rd N,53949,43.794442,-89.144539,3,1,1700,First Weber Realtors
single_family,2024-12-27T20:03:46.000000Z,https://www.realtor.com/realestateandhomes-detail/938-Cozy-Ln_Oshkosh_WI_54901_M84729-96179,for_sale,289900,Oshkosh,938 Cozy Ln,54901,44.05839,-88.526427,3,1,1365,"Providence Real Estate, LLC"
multi_family,2024-10-25T14:09:53.000000Z,https://www.realtor.com/realestateandhomes-detail/410-S-Pine-St_Dorchester_WI_54425_M96196-38581,for_sale,60000,Dorchester,410 S Pine St,54425,44.997977,-90.328958,5,2,2600,Success Realty Inc
single_family,2024-11-29T21:15:35.000000Z,https://www.realtor.com/realestateandhomes-detail/5415-Old-13-Rd_Port-Wing_WI_54865_M98412-36123,for_sale,279000,Port Wing,5415 Old 13 Rd,54865,46.759468,-91.460464,2,1,924,Coldwell Banker Realty
other,2024-12-23T00:02:54.000000Z,https://www.realtor.com/realestateandhomes-detail/1686-Happy-Trails-Rd_Verona_WI_53593_M94730-44900,for_sale,439900,Verona,1686 Happy Trails Rd,53593,43.011859078147,-89.583551289654,3,2.5,1656,Veridian Homes
condos,2024-12-30T19:06:36.000000Z,https://www.realtor.com/realestateandhomes-detail/1149-N-Sunnyslope-Dr-Unit-102_Mount-Pleasant_WI_53406_M71279-86781,for_sale,225000,Mount Pleasant,1149 N Sunnyslope Dr Unit 102,53406,42.735712,-87.861919,2,2,1325,First Weber Realtors
single_family,2024-12-17T16:06:35.000000Z,https://www.realtor.com/realestateandhomes-detail/W6291-Elpaso-Dr_Greenville_WI_54942_M87262-76800,for_sale,464900,Greenville,W6291 Elpaso Dr,54942,44.305907,-88.505485,3,2,1408,Keller Williams Fox Cities
single_family,2024-09-18T14:31:43.000000Z,https://www.realtor.com/realestateandhomes-detail/312-N-Vincennes-Cir_Racine_WI_53402_M89567-44156,for_sale,875000,North Bay,312 N Vincennes Cir,53402,42.766164,-87.781451,4,3.5+,3966,RE MAX Newport
single_family,2024-12-24T01:54:32.000000Z,https://www.realtor.com/realestateandhomes-detail/1615-Cardinal-St_Bangor_WI_54614_M71710-06384,for_sale,174900,Bangor,1615 Cardinal St,54614,43.890371,-90.990294,4,1,1150,"LPT Realty, LLC"
single_family,2024-10-15T14:20:53.000000Z,https://www.realtor.com/realestateandhomes-detail/W10558-Hoffman-Rd_New-London_WI_54961_M77946-71436,for_sale,260000,New London,W10558 Hoffman Rd,54961,44.475097,-88.720415,3,1.5,1256,Berkshire Hathaway HS Fox Cities Realty
single_family,2024-08-16T15:30:30.000000Z,https://www.realtor.com/realestateandhomes-detail/16-Bowman-Rd_Wisconsin-Dells_WI_53965_M88149-46541,for_sale,299900,Wisconsin Dells,16 Bowman Rd,53965,43.608537,-89.766737,4,2.5,2464,First Weber Realtors
single_family,2024-12-18T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/1617-Eagle-Eye-St_Verona_WI_53593_M93985-27003,for_sale,569900,Verona,1617 Eagle Eye St,53593,43.014900526309,-89.570888379486,3,2,1572,Veridian Homes
condos,2024-12-18T13:06:56.000000Z,https://www.realtor.com/realestateandhomes-detail/811-Dylan-Dr_Elkhorn_WI_53121_M81824-37140,for_sale,315000,Elkhorn,811 Dylan Dr,53121,42.68612,-88.532015,3,2,1566,"Lake Geneva Area Realty, Inc."
single_family,2024-09-05T19:24:27.000000Z,https://www.realtor.com/realestateandhomes-detail/N4581-County-Road-CC_Elmwood_WI_54740_M74579-85079,for_sale,499900,Elmwood,4581 N County Road CC,54740,44.702373,-92.258051,4,3,3266,Coldwell Banker Realty~HDS
condos,2024-08-09T02:37:00.000000Z,https://www.realtor.com/realestateandhomes-detail/109-Wood-Haven-Dr_Wisconsin-Dells_WI_53965_M87445-56861,for_sale,150000,Wisconsin Dells,109 Wood Haven Dr,53965,43.598452,-89.814791,3,1,849,RE MAX Preferred
single_family,2024-12-04T16:44:59.000000Z,https://www.realtor.com/realestateandhomes-detail/N1560-State-Road-49_Berlin_WI_54923_M97143-62757,for_sale,750000,Berlin,N1560 State Road 49,54923,44.038528,-88.973212,5,3.5,3600,"Coaction Real Estate, LLC"
other,2024-12-14T00:04:54.000000Z,https://www.realtor.com/realestateandhomes-detail/2134-Waters-Edge-Trl_Madison_WI_53718_M92287-58466,for_sale,409900,Madison,2134 Waters Edge Trl,53718,43.126534,-89.28418,3,2,1516,Veridian Homes
single_family,2024-12-18T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/4131-Eton-Cir_Windsor_WI_53598_M99072-08135,for_sale,659900,Windsor,4131 Eton Cir,53598,43.212207,-89.325616,4,2.5,2907,Lennar
single_family,2024-12-12T00:00:00.000000Z,https://www.realtor.com/realestateandhomes-detail/9229-Honey-Harvest-Ln_Verona_WI_53593_M96487-84563,for_sale,467900,Madison,9229 Honey Harvest Ln,53593,43.0468157,-89.5443946,3,2.5,1615,Veridian Homes
single_family,2024-12-22T21:44:52.000000Z,https://www.realtor.com/realestateandhomes-detail/813-200th-St_Dresser_WI_54009_M83168-50687,for_sale,420000,Osceola,813 200th St,54009,45.32617,-92.574073,3,1,1800,National Realty Guild
single_family,2024-12-13T18:54:58.000000Z,https://www.realtor.com/realestateandhomes-detail/326-Pine-St_Medford_WI_54451_M89630-69736,for_sale,239000,Medford,326 E Pine St,54451,45.143949,-90.344406,4,3,2503,CENTURY 21 Dairyland Realty
single_family,2024-12-26T19:38:43.000000Z,https://www.realtor.com/realestateandhomes-detail/1074-Oxford-Ct_Neenah_WI_54956_M71916-00449,for_sale,240000,Neenah,1074 Oxford Ct,54956,44.167445,-88.493605,3,1,1094,Appleton - John
single_family,2024-11-20T00:04:07.000000Z,https://www.realtor.com/realestateandhomes-detail/556-Campo-Ln_Oregon_WI_53575_M96694-26194,for_sale,469900,Oregon,556 Campo Ln,53575,42.9409113,-89.3778915,3,2,1412,Veridian Homes
